Altium Designer Pick and Place Locations
X:\My Drive\Meta\TAP\Workspace\esp_wiwi_board\Altium\ESP-WiWi\Project Outputs for ESP-WiWi\Manufacturing Outputs\Pick Place\Pick Place for pcb_v1.csv

========================================================================================================================
File Design Information:

Date:       22/06/23
Time:       11:22
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description"
"R20","1k","TopLayer","RES_0402","669.291","4173.228","180","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R22","1k","TopLayer","RES_0402","590.551","4094.488","180","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R19","1k","TopLayer","RES_0402","196.850","4232.283","180","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R21","1k","TopLayer","RES_0402","393.701","4389.764","270","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R17","1k","TopLayer","RES_0402","354.331","4389.764","90","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R16","1k","TopLayer","RES_0402","669.291","4133.858","0","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R18","1k","TopLayer","RES_0402","590.551","4055.118","0","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R15","1k","TopLayer","RES_0402","137.795","4251.968","90","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R13","1k","TopLayer","RES_0402","610.236","3759.843","180","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R3","499","TopLayer","RES_0402","708.661","4055.118","180","Res General Purpose Thick Film 0402 499 Ohm 1% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R9","1k","TopLayer","RES_0402","610.236","3799.213","0","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"R8","1k","TopLayer","RES_0402","610.236","3720.472","0","Res General Purpose Thick Film 0402 1K Ohm 5% 1/16W ±100ppm/∞C Molded SMD Paper T/R"
"LED4","LED_SM0402GC","TopLayer","LED_FP-SM0402GC-MFG","167.323","616.142","0","LED Uni-Color Green 575nm 2-Pin Chip 0402(1006Metric) T/R"
"LED3","LED_SM0402GC","TopLayer","LED_FP-SM0402GC-MFG","167.323","557.087","0","LED Uni-Color Green 575nm 2-Pin Chip 0402(1006Metric) T/R"
"LED2","LED_SM0402GC","TopLayer","LED_FP-SM0402GC-MFG","167.323","498.031","0","LED Uni-Color Green 575nm 2-Pin Chip 0402(1006Metric) T/R"
"LED1","LED_SM0402GC","TopLayer","LED_FP-SM0402GC-MFG","167.323","438.976","0","LED Uni-Color Green 575nm 2-Pin Chip 0402(1006Metric) T/R"
"L6","3.3uH","TopLayer","L_IHLP2020CZER3R3M01","336.614","970.472","270","Inductor Power Shielded Wirewound 3.3uH 20% 100KHz Powdered Iron 5A 54.7mOhm DCR 2020 T/R"
"L5","10uH 300mA","TopLayer","L_490-LQM18DN100M70LCT-ND","1850.394","2637.795","0","Inductor, 10Uh, 0.3A, Multilayer Rohs Compliant: Yes"
"L4","1nH","TopLayer","INDUCTOR_0402","1948.819","4330.709","90","Inductor RF Chip Multi-Layer 1nH 0.3nH 100MHz 8Q-Factor Air 1A 70mOhm DCR 0402 T/R"
"L3","1nH","TopLayer","INDUCTOR_0402","472.441","4330.709","90","Inductor RF Chip Multi-Layer 1nH 0.3nH 100MHz 8Q-Factor Air 1A 70mOhm DCR 0402 T/R"
"L2","2nH 50mOhm","TopLayer","IND_INDC1006X60N","1866.142","4374.016","270","FIXED IND 2NH 1A 50 MOHM SMD"
"L1","2nH 50mOhm","TopLayer","IND_INDC1006X60N","354.331","4291.339","0","FIXED IND 2NH 1A 50 MOHM SMD"
"J15","Power Jack","TopLayer","CONN_DC-005-20A","662.402","433.071","270","Power Barrel Connector Jack 2.10mm ID (0.083"), 5.50mm OD (0.217") Through Hole, Right Angle"
"J14","105450-0101","TopLayer","CONN_105450-0101","1003.937","201.181","0","USB-C (USB TYPE-C) USB 3.2 Gen 2 (USB 3.1 Gen 2, Superspeed + (USB 3.1)) Receptacle Connector 24 Position Surface Mount, Right Angle; Through Hole"
"J12","BWSMA-KE-P001","TopLayer","CONN_BWSMA-KE-P001","2421.260","2598.425","0","0-12.4GHz 50O 335V ????"
"J11","BWSMA-KE-P001","TopLayer","CONN_BWSMA-KE-P001","2421.260","3031.496","0","0-12.4GHz 50O 335V ????"
"J10","BWSMA-KE-P001","TopLayer","CONN_BWSMA-KE-P001","1948.819","5070.000","90","0-12.4GHz 50O 335V ????"
"J9","BWSMA-KE-P001","TopLayer","CONN_BWSMA-KE-P001","100.000","4625.984","180","0-12.4GHz 50O 335V ????"
"J6","CONN_TC2050-IDC","TopLayer","CONN_TAG-CONNECT_TC2050-IDC","1968.504","216.535","180","Cbl Plug-Of-Nails 10-Pin w/Legs"
"J4","BWSMA-KE-P001","TopLayer","CONN_BWSMA-KE-P001","2421.260","3466.535","0","0-12.4GHz 50O 335V ????"
"J2","CONN_TC2050-IDC","TopLayer","CONN_TAG-CONNECT_TC2050-IDC","1293.898","3434.252","270","Cbl Plug-Of-Nails 10-Pin w/Legs"
"J1","CONN_TC2050-IDC","TopLayer","CONN_TAG-CONNECT_TC2050-IDC","851.772","3434.252","270","Cbl Plug-Of-Nails 10-Pin w/Legs"
"D2","BZT52C5V1_RHG","TopLayer","D_BZT52C5V1_RHG","334.646","275.591","270","Vz=5.1V 4.8V~5.4V Izt=5mA"
"D1","BZT52C5V1_RHG","TopLayer","D_BZT52C5V1_RHG","885.827","570.866","0","Vz=5.1V 4.8V~5.4V Izt=5mA"
"C103","0.1uF","TopLayer","CAP_0402","1948.819","1574.803","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C101","0.1uF","TopLayer","CAP_0402","1811.024","1929.134","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C100","0.1uF","TopLayer","CAP_0402","1653.543","1929.134","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C99","0.1uF","TopLayer","CAP_0402","1968.504","1929.134","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C98","100uF","TopLayer","CAP_0805","767.716","925.197","180","0805 100 uF 6.3 V ±20% Tolerance X5R Multilayer Ceramic Chip Capacitor"
"C97","10uF","TopLayer","CAP_0402","826.772","846.457","180","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C96","0.1uF","TopLayer","CAP_0402","708.661","767.716","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C95","22uF","TopLayer","CAP_0402","119.291","994.094","0","General Up to 85Å?C Reflow soldering"
"C94","22uF","TopLayer","CAP_0402","119.291","1053.150","0","General Up to 85Å?C Reflow soldering"
"C93","10uF","TopLayer","CAP_0402","551.181","846.457","0","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C92","0.1uF","TopLayer","CAP_0402","452.756","1122.047","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C91","10uF","TopLayer","CAP_0402","119.291","875.984","0","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C90","0.1uF","TopLayer","CAP_0402","119.291","935.039","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C89","100uF","TopLayer","CAP_0805","118.110","1161.417","0","0805 100 uF 6.3 V ±20% Tolerance X5R Multilayer Ceramic Chip Capacitor"
"C88","0.1uF","TopLayer","CAP_0402","1925.197","2996.063","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C87","0.1uF","TopLayer","CAP_0402","1885.827","2996.063","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C86","0.1uF","TopLayer","CAP_0402","2047.244","2854.331","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C85","0.1uF","TopLayer","CAP_0402","1807.087","3370.079","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C84","0.1uF","TopLayer","CAP_0402","2027.559","3267.716","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C83","0.1uF","TopLayer","CAP_0402","2033.465","3183.071","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C82","4.7uF","TopLayer","CAP_0402","1870.079","2460.630","0","Multilayer Ceramic Capacitors MLCC - SMD/SMT 4.7uF 10V X5R +/-20% 0402 Gen Purp"
"C81","10uF","TopLayer","CAP_0402","1870.079","2500.000","0","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C80","0.1uF","TopLayer","CAP_0402","1870.079","2539.370","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C79","10uF","TopLayer","CAP_0402","1870.079","2578.740","0","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C78","10uF","TopLayer","CAP_0402","1751.968","2618.110","90","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C77","0.1uF","TopLayer","CAP_0402","1643.701","3297.244","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C76","0.1uF","TopLayer","CAP_0402","1639.764","3183.071","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C75","0.1uF","TopLayer","CAP_0402","1728.347","3370.079","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C74","0.1uF","TopLayer","CAP_0402","1885.827","3370.079","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C73","0.1uF","TopLayer","CAP_0402","1748.032","2996.063","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C72","10uF","TopLayer","CAP_0402","1141.732","767.716","90","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C67","10uF","TopLayer","CAP_0402","1003.937","4068.898","180","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C66","0.1uF","TopLayer","CAP_0402","1003.937","4108.268","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C54","10uF","TopLayer","CAP_0402","1484.252","4503.937","90","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C53","0.1uF","TopLayer","CAP_0402","1444.882","4503.937","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C57","8pF","TopLayer","CAP_0402","1968.504","4409.449","180","Cap Ceramic 8pF 100V C0G 0.1pF SMD 0402 125∞C Punched Paper T/R"
"C56","9pF","TopLayer","CAP_0402","1968.504","4271.654","180","Cap Ceramic 9pF 50V C0G 0.05pF SMD 0402 125∞C Paper T/R"
"C48","8pF","TopLayer","CAP_0402","492.126","4409.449","180","Cap Ceramic 8pF 100V C0G 0.1pF SMD 0402 125∞C Punched Paper T/R"
"C47","9pF","TopLayer","CAP_0402","492.126","4271.654","180","Cap Ceramic 9pF 50V C0G 0.05pF SMD 0402 125∞C Paper T/R"
"C39","22pF","TopLayer","CAP_0402","2066.929","1377.953","270","0402 22 pF 50 V ±5 % Tolerance NP0 SMT Multilayer Ceramic Capacitor"
"C38","22pF","TopLayer","CAP_0402","2145.669","1377.953","270","0402 22 pF 50 V ±5 % Tolerance NP0 SMT Multilayer Ceramic Capacitor"
"C41","0.1uF","TopLayer","CAP_0402","1948.819","1358.268","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C40","1uF","TopLayer","CAP_0402","2145.669","1456.693","270","Cap Ceramic 1uF 25V X5R 10% SMD 0402 85∞C Cardboard T/R"
"C36","0.1uF","TopLayer","CAP_0402","2427.165","1811.024","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C32","22pF","TopLayer","CAP_0402","1535.433","3956.693","180","0402 22 pF 50 V ±5 % Tolerance NP0 SMT Multilayer Ceramic Capacitor"
"C31","22pF","TopLayer","CAP_0402","1535.433","4153.543","180","0402 22 pF 50 V ±5 % Tolerance NP0 SMT Multilayer Ceramic Capacitor"
"C30","10pF","TopLayer","CAP_0402","2066.929","4133.858","180","Cap Ceramic 10pF 50V C0G 0.5pF Pad SMD 0402 150C Automotive T/R"
"C29","0.1uF","TopLayer","CAP_0402","1614.173","4251.968","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C23","10uF","TopLayer","CAP_0402","1732.284","4370.079","90","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C24","1uF","TopLayer","CAP_0402","1771.653","4370.079","90","Cap Ceramic 1uF 25V X5R 10% SMD 0402 85∞C Cardboard T/R"
"C25","0.1uF","TopLayer","CAP_0402","1811.024","4370.079","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C26","0.1uF","TopLayer","CAP_0402","1830.709","4311.024","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C22","1uF","TopLayer","CAP_0402","1683.071","3838.583","90","Cap Ceramic 1uF 25V X5R 10% SMD 0402 85∞C Cardboard T/R"
"C21","0.1uF","TopLayer","CAP_0402","1722.441","3838.583","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C20","0.01uF","TopLayer","CAP_0402","2066.929","4173.228","180","Cap Ceramic 0.01uF 50V X7R 10% Pad SMD 0402 125∞C T/R"
"C19","1uF","TopLayer","CAP_0402","2066.929","4212.598","180","Cap Ceramic 1uF 25V X5R 10% SMD 0402 85∞C Cardboard T/R"
"C18","0.1uF","TopLayer","CAP_0402","1629.921","4106.299","0","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C17","0.1uF","TopLayer","CAP_0402","2066.929","3976.378","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C16","22pF","TopLayer","CAP_0402","92.520","3971.457","0","0402 22 pF 50 V ±5 % Tolerance NP0 SMT Multilayer Ceramic Capacitor"
"C15","22pF","TopLayer","CAP_0402","92.520","4168.307","0","0402 22 pF 50 V ±5 % Tolerance NP0 SMT Multilayer Ceramic Capacitor"
"C14","10pF","TopLayer","CAP_0402","590.551","4173.228","180","Cap Ceramic 10pF 50V C0G 0.5pF Pad SMD 0402 150C Automotive T/R"
"C13","0.1uF","TopLayer","CAP_0402","54.887","4387.795","90","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C10","0.1uF","TopLayer","CAP_0402","413.386","4291.339","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C9","0.1uF","TopLayer","CAP_0402","287.401","4293.307","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C8","1uF","TopLayer","CAP_0402","248.031","4293.307","270","Cap Ceramic 1uF 25V X5R 10% SMD 0402 85∞C Cardboard T/R"
"C7","10uF","TopLayer","CAP_0402","208.661","4293.307","270","Cap Ceramic 10uF 6.3V X5R 20% SMD 0402 85∞C Paper T/R"
"C4","0.01uF","TopLayer","CAP_0402","590.551","4212.598","180","Cap Ceramic 0.01uF 50V X7R 10% Pad SMD 0402 125∞C T/R"
"C3","1uF","TopLayer","CAP_0402","590.551","4251.968","180","Cap Ceramic 1uF 25V X5R 10% SMD 0402 85∞C Cardboard T/R"
"C2","0.1uF","TopLayer","CAP_0402","177.165","4153.543","270","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"C1","0.1uF","TopLayer","CAP_0402","629.921","3976.378","180","Cap Ceramic 0.1uF 16V X7R 10% SMD 0402 125C Paper T/R"
"ANT2","ANT3216LL00R2400A","TopLayer","ANT_ANT3216LL00R2400A","2330.710","4822.836","90","Chip Antenna Linear Single Band 50Ohm 2.4GHz 5.05dBi 2-Pin SMD T/R"
"ANT1","ANT3216LL00R2400A","TopLayer","ANT_ANT3216LL00R2400A","356.299","4980.315","180","Chip Antenna Linear Single Band 50Ohm 2.4GHz 5.05dBi 2-Pin SMD T/R"
